,APDTop1,APDTop2,APDBot1,APDBot2,Coincidence,APD_DAC1,APD_DAC2,T1,T2,T3,T4,T5,Laser_DAC,LCPR_cap_pf,LCPR_ref_i,LCPR_1,LCPR_2,LEPD_total,LEPD_dX,LEPD_dY,index
747,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,716,32,14,65282
748,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,720,32,14,65282
749,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,724,32,14,65282
750,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,728,32,14,65282
751,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,732,32,14,65282
752,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,736,32,14,65282
753,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,740,32,14,65282
754,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,744,32,14,65282
755,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,748,32,14,65282
756,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,752,32,14,65282
757,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,756,32,14,65282
758,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,760,32,14,65282
759,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,764,32,14,65282
760,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,768,32,14,65282
761,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,772,32,14,65282
762,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,776,32,14,65282
763,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,780,32,14,65282
764,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,784,32,14,65282
765,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,788,32,14,65282
766,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,792,32,14,65282
767,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,796,32,14,65282
768,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,800,32,14,65282
769,1044991,1044735,983295,1044735,37617,232,9,160,168,161,160,71,1,0,0,52480,24576,804,32,14,65282
770,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,808,32,14,65282
771,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,812,32,14,65282
772,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,816,32,14,65282
773,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,820,32,14,65282
774,1044991,1044735,983295,1044735,37617,232,9,160,168,161,160,71,1,0,0,52480,24576,824,32,14,65282
775,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,828,32,14,65282
776,1044991,1044735,983295,1044735,37617,232,9,160,168,161,160,71,1,0,0,52480,24576,832,32,14,65282
777,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,836,32,14,65282
778,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,840,32,14,65282
779,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,844,32,14,65282
780,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,848,32,14,65282
781,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,852,32,14,65282
782,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,856,32,14,65282
783,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,860,32,14,65282
784,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,864,32,14,65282
785,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,868,32,14,65282
786,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,872,32,14,65282
787,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,876,32,14,65282
788,1044991,1044735,983295,1044735,37617,232,9,160,168,161,161,71,1,0,0,52480,24576,880,32,14,65282
789,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,884,32,14,65282
790,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,888,32,14,65282
791,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,892,32,14,65282
792,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,896,32,14,65282
793,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,900,32,14,65282
794,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,904,32,14,65282
795,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,908,32,14,65282
796,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,912,32,14,65282
797,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,916,32,14,65282
798,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,920,32,14,65282
799,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,924,32,14,65282
800,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,928,32,14,65282
801,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,932,32,14,65282
802,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,936,32,14,65282
803,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,940,32,14,65282
804,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,944,32,14,65282
805,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,948,32,14,65282
806,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,952,32,14,65282
807,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,956,32,14,65282
808,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,960,32,14,65282
809,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,964,32,14,65282
810,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,968,32,14,65282
811,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,972,32,14,65282
812,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,976,32,14,65282
813,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,980,32,14,65282
814,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,984,32,14,65282
815,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,988,32,14,65282
816,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,992,32,14,65282
817,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,996,32,14,65282
818,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,1000,32,14,65282
819,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,1004,32,14,65282
820,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,1008,32,14,65282
821,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,1012,32,14,65282
822,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,1016,32,14,65282
823,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,1020,32,14,65282
824,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,0,32,14,65283
825,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,4,32,14,65283
826,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,8,32,14,65283
827,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,12,32,14,65283
828,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,16,32,14,65283
829,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,20,32,14,65283
830,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,24,32,14,65283
831,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,28,32,14,65283
832,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,32,32,14,65283
833,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,36,32,14,65283
834,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,40,32,14,65283
835,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,44,32,14,65283
836,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,48,32,14,65283
837,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,52,32,14,65283
838,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,56,32,14,65283
839,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,60,32,14,65283
840,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,64,32,14,65283
841,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,68,32,14,65283
842,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,72,32,14,65283
843,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,76,32,14,65283
844,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,80,32,14,65283
845,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,84,32,14,65283
846,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,88,32,14,65283
847,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,92,32,14,65283
848,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,96,32,14,65283
849,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,100,32,14,65283
850,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,104,32,14,65283
851,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,108,32,14,65283
852,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,112,32,14,65283
853,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,116,32,14,65283
854,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,120,32,14,65283
855,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,124,32,14,65283
856,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,128,32,14,65283
857,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,132,32,14,65283
858,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,136,32,14,65283
859,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,140,32,14,65283
860,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,144,32,14,65283
861,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,148,32,14,65283
862,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,152,32,14,65283
863,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,156,32,14,65283
864,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,160,32,14,65283
865,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,164,32,14,65283
866,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,168,32,14,65283
867,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,172,32,14,65283
868,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,176,32,14,65283
869,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,180,32,14,65283
870,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,184,32,14,65283
871,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,188,32,14,65283
872,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,192,32,14,65283
873,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,196,32,14,65283
874,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,200,32,14,65283
875,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,204,32,14,65283
876,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,208,32,14,65283
877,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,212,32,14,65283
878,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,216,32,14,65283
879,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,220,32,14,65283
880,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,224,32,14,65283
881,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,228,32,14,65283
882,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,232,32,14,65283
883,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,236,32,14,65283
884,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,240,32,14,65283
885,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,244,32,14,65283
886,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,248,32,14,65283
887,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,252,32,14,65283
888,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,256,32,14,65283
889,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,232,32,14,65283
890,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,236,32,14,65283
891,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,240,32,14,65283
892,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,244,32,14,65283
893,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,248,32,14,65283
894,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,252,32,14,65283
895,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,256,32,14,65283
896,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,260,32,14,65283
897,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,264,32,14,65283
898,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,268,32,14,65283
899,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,272,32,14,65283
900,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,276,32,14,65283
901,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,280,32,14,65283
902,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,284,32,14,65283
903,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,288,32,14,65283
904,1044991,1044735,983295,1044735,55025,488,9,164,169,161,162,71,1,0,0,52480,24576,292,32,14,65283
905,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,296,32,14,65283
906,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,300,32,14,65283
907,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,304,32,14,65283
908,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,308,32,14,65283
909,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,312,32,14,65283
910,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,316,32,14,65283
911,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,320,32,14,65283
912,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,324,32,14,65283
913,1044991,1044735,983295,1044735,55025,488,9,164,169,161,161,71,1,0,0,52480,24576,328,32,14,65283
914,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,332,32,14,65283
915,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,336,32,14,65283
916,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,340,32,14,65283
917,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,344,32,14,65283
918,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,348,32,14,65283
919,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,352,32,14,65283
920,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,356,32,14,65283
921,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,360,32,14,65283
922,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,364,32,14,65283
923,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,368,32,14,65283
924,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,372,32,14,65283
925,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,376,32,14,65283
926,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,380,32,14,65283
927,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,384,32,14,65283
928,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,388,32,14,65283
929,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,392,32,14,65283
930,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,396,32,14,65283
931,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,400,32,14,65283
932,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,404,32,14,65283
933,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,408,32,14,65283
934,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,412,32,14,65283
935,1044991,1044735,983295,1044735,55025,424,9,164,169,161,162,71,1,0,0,52480,24576,416,32,14,65283
936,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,420,32,14,65283
937,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,424,32,14,65283
938,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,428,32,14,65283
939,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,432,32,14,65283
940,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,436,32,14,65283
941,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,440,32,14,65283
942,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,444,32,14,65283
943,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,448,32,14,65283
944,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,452,32,14,65283
945,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,456,32,14,65283
946,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,460,32,14,65283
947,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,464,32,14,65283
948,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,468,32,14,65283
949,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,472,32,14,65283
950,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,476,32,14,65283
951,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,480,32,14,65283
952,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,484,32,14,65283
953,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,488,32,14,65283
954,1044991,1044735,983295,1044735,55025,424,9,164,169,161,162,71,1,0,0,52480,24576,492,32,14,65283
955,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,496,32,14,65283
956,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,500,32,14,65283
957,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,504,32,14,65283
958,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,508,32,14,65283
959,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,512,32,14,65283
960,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,516,32,14,65283
961,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,520,32,14,65283
962,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,524,32,14,65283
963,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,528,32,14,65283
964,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,532,32,14,65283
965,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,536,32,14,65283
966,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,540,32,14,65283
967,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,544,32,14,65283
968,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,548,32,14,65283
969,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,552,32,14,65283
970,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,556,32,14,65283
971,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,560,32,14,65283
972,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,564,32,14,65283
973,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,568,32,14,65283
974,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,572,32,14,65283
975,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,576,32,14,65283
976,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,580,32,14,65283
977,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,584,32,14,65283
978,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,588,32,14,65283
979,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,592,32,14,65283
980,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,596,32,14,65283
981,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,600,32,14,65283
982,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,604,32,14,65283
983,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,608,32,14,65283
984,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,612,32,14,65283
985,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,616,32,14,65283
986,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,620,32,14,65283
987,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,624,32,14,65283
988,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,628,32,14,65283
989,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,632,32,14,65283
990,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,636,32,14,65283
991,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,640,32,14,65283
992,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,644,32,14,65283
993,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,648,32,14,65283
994,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,652,32,14,65283
995,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,656,32,14,65283
996,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,660,32,14,65283
997,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,664,32,14,65283
998,1044991,1044735,983295,1044735,55025,424,9,164,169,161,161,71,1,0,0,52480,24576,668,32,14,65283
